[System: 192.168.1.170] INFO | 09-25-2025 15:26:32.208 | Contracts::Entering GetPostingDetails
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:18.213 | isYearMonthWiseFolder   :: FALSE
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:18.213 | FolderPath   :: 
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:18.213 | PactFtpUpload   :: ftp://192.168.1.132/FTPUploads/TT/
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:18.213 | LocalPath --  -- ::  D:\PACTRevenUWEBAPI\Attachments\a0f768d9-ba89-4389-96c2-08f2bc0d6364.xlsx
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:18.213 | LocalPath SaveAs --  -- ::  D:\PACTRevenUWEBAPI\Attachments\a0f768d9-ba89-4389-96c2-08f2bc0d6364.xlsx
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:18.213 | PactFtpUpload open  :: 
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:18.213 | SessionManager.Preferences.ftpTrue
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:18.213 | SessionManager.Preferences[ftpuserid] javed
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:18.213 | SessionManager.Preferences[ftppassword] Pass@123
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:18.213 | SessionManager.Preferences.ftpTrue
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:18.213 | PactFtpUpload :: FtpUpload Started.
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:18.213 | ftpUser ::   javed
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:18.213 | ftpPwd ::    Pass@123
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:18.213 | ftpServerUrl + FileName ::   ftp://192.168.1.132/FTPUploads/TT/a0f768d9-ba89-4389-96c2-08f2bc0d6364.xlsx
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:18.213 | localPath ::    D:\PACTRevenUWEBAPI\Attachments\a0f768d9-ba89-4389-96c2-08f2bc0d6364.xlsx
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:18.213 | FolderPath ::    
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:18.229 | PactFtpUpload :: FtpUpload End.
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:18.323 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:19.218 | GetUploadedImage  -- Start::  
[System: 192.168.1.73] INFO | 09-25-2025 15:49:19.218 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:19.218 | Common:: DecodeBase64 START
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:19.218 | GetUploadedImage -- isYearMonthWiseFolder  -- ::  False
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:19.218 | GetUploadedImage -- FolderPath is found empty or not  -- ::  
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:19.218 | FtpPort  -- ::  0
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:19.218 | ftpDownload -- start  -- ::  
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:19.218 | ftpServerFile    :: ftp://192.168.1.132/FTPUploads/TT/a0f768d9-ba89-4389-96c2-08f2bc0d6364.xlsx
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:19.218 | ftpuserid     ::javed
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:19.218 | ftppassword   :: Pass@123
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:19.218 | ftpDownload -- client.DownloadData(ftpServerFile)  -- ::  
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:19.218 | ftpDownload -- Successful  -- ::  
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:19.218 | ftpDownload -- end  -- ::  
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:19.218 | GetUploadedImage -- ftpDownload returning logpath  -- ::  D:\PACTRevenUWEBAPI\Attachments\a0f768d9-ba89-4389-96c2-08f2bc0d6364.xlsx
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:19.218 | GetUploadedImage  -- End::  
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:19.234 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:49:19.578 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:49:19.578 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 09-25-2025 15:49:19.578 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 09-25-2025 15:49:19.624 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:21.203 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:21.218 | Account:: Inside SaveAccount
[System: 192.168.1.73] INFO | 09-25-2025 15:49:21.250 | Account:: Success: DBH.SaveAccount 20537
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:21.250 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:21.328 | ControlGenerator:: Entering GetCostCenterQuickViewSummary
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:21.343 | GetCostCenterSummary:: GetCostCenterSummary
[System: 192.168.1.73] INFO | 09-25-2025 15:49:21.343 | ControlGenerator:: Exiting GetCostCenterQuickViewSummary
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:21.343 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:21.374 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:21.390 | Administration:: Inside getRoles
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:21.671 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:22.073 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:22.899 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:22.899 | Common:: deCodeLevel1 START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:22.899 | Common:: DecodeBase64 START
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:22.961 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:30.294 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:30.309 | Account:: Inside GetAccount
[System: 192.168.1.73] INFO | 09-25-2025 15:49:30.341 | Account:: Success: DBH.GetAccount 20536
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:30.341 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:30.356 | Administration:: Inside getRoles
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:30.575 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:31.126 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:31.235 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:31.282 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:31.297 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:31.313 | GetUploadedImage  -- Start::  
[System: 192.168.1.73] INFO | 09-25-2025 15:49:31.313 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:31.313 | Common:: DecodeBase64 START
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:31.313 | GetUploadedImage -- isYearMonthWiseFolder  -- ::  False
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:31.313 | GetUploadedImage -- FolderPath is found empty or not  -- ::  
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:31.313 | FtpPort  -- ::  0
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:31.313 | ftpDownload -- start  -- ::  
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:31.313 | ftpServerFile    :: ftp://192.168.1.132/FTPUploads/TT/a25dae97-b6b5-49f6-91a1-d2f08e3d93a7.jpg
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:31.313 | ftpuserid     ::javed
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:31.313 | ftppassword   :: Pass@123
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:31.313 | ftpDownload -- client.DownloadData(ftpServerFile)  -- ::  
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:31.313 | ftpDownload -- Successful  -- ::  
[System: 192.168.1.73] DEBUG | 09-25-2025 15:49:31.329 | ftpDownload -- end  -- ::  
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:31.329 | GetUploadedImage -- ftpDownload returning logpath  -- ::  D:\PACTRevenUWEBAPI\Attachments\a25dae97-b6b5-49f6-91a1-d2f08e3d93a7.jpg
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:31.329 | GetUploadedImage  -- End::  
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:31.329 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:39.233 | ControlGenerator:: Entering GetCostCenterQuickViewSummary
[System: 192.168.1.73] INFO | 09-25-2025 15:49:39.249 | ControlGenerator:: Exiting GetCostCenterQuickViewSummary
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:39.249 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:40.425 | GetScreenInfo:: GetScreenInfo
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:40.456 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:40.487 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:40.503 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:40.566 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:40.566 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:40.566 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 15:49:40.587 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:40.587 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.260 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.276 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.291 | GetScreenInfo:: GetScreenInfo
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.307 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.322 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.338 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.338 | GetScreenInfo:: GetScreenInfo
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.369 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.385 | GetScreenInfo:: GetScreenInfo
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.401 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.416 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.416 | Common:: GetDataSet START
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.416 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.432 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.448 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.448 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.448 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.448 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.463 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.463 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.463 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.463 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.479 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.494 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.510 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.510 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.510 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.541 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.541 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.557 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.557 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.557 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.573 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.573 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.588 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.588 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.588 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 15:49:42.604 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:42.619 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:43.011 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:43.011 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:43.011 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 15:49:43.027 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:43.042 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:43.042 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:43.042 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:43.042 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 15:49:43.058 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:43.074 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:43.074 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:43.074 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:43.074 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 15:49:43.089 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:43.105 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:43.120 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:43.120 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 15:49:43.120 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 15:49:43.136 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:43.136 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:45.893 | Account:: Entering CheckDuplicateName
[System: 192.168.1.73] INFO | 09-25-2025 15:49:45.909 | Account:: Success: DBH.CheckDuplicateName System.Collections.ArrayList
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:45.909 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 09-25-2025 15:49:50.958 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 09-25-2025 15:49:50.973 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 09-25-2025 15:49:50.973 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 09-25-2025 15:49:50.973 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 09-25-2025 15:49:51.020 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:53.488 | Account:: Entering CheckDuplicateName
[System: 192.168.1.73] INFO | 09-25-2025 15:49:53.488 | Account:: Success: DBH.CheckDuplicateName System.Collections.ArrayList
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:53.503 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 09-25-2025 15:49:55.234 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 09-25-2025 15:49:55.234 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 09-25-2025 15:49:55.234 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 09-25-2025 15:49:55.281 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:49:59.206 | Account:: Entering CheckDuplicateName
[System: 192.168.1.73] INFO | 09-25-2025 15:49:59.206 | Account:: Success: DBH.CheckDuplicateName System.Collections.ArrayList
[System: 192.168.1.73] ERROR | 09-25-2025 15:49:59.221 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:50:04.323 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:50:18.845 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:50:18.876 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:50:19.580 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:50:19.580 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 09-25-2025 15:50:19.595 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 09-25-2025 15:50:19.627 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:50:20.095 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:50:20.111 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:50:20.126 | GetScreenInfo:: GetScreenInfo
[System: 192.168.1.73] ERROR | 09-25-2025 15:50:20.142 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:50:20.158 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:50:20.189 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:50:20.189 | GetScreenInfo:: GetScreenInfo
[System: 192.168.1.73] ERROR | 09-25-2025 15:50:20.220 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:50:20.251 | GetScreenInfo:: GetScreenInfo
[System: 192.168.1.73] ERROR | 09-25-2025 15:50:20.267 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
